CaseID,"Opened","Closed","Updated","Status","Status Notes","Responsible Agency","Category","Request Type","Request Details","Address","Street","Supervisor District","Neighborhood","Analysis Neighborhood","Police District","Latitude","Longitude","Point","point_geom","Source","Media URL","BOS_2012","data_as_of","data_loaded_at"								
13404685,"01/23/2021 01:47:02 PM","01/25/2021 03:01:51 AM","01/25/2021 03:01:51 AM","Closed","Case Resolved - Pickup completed","Recology_Overflowing","Street and Sidewalk Cleaning","City_garbage_can_overflowing","City_garbage_can_overflowing","1789 SUTTER ST, SAN FRANCISCO, CA, 94115","SUTTER ST","5","Japantown","Japantown","NORTHERN","37,7865018","-122,4297531","    (37.7865018, -122.4297531)","POINT (-122.4297531 37.7865018)","Mobile/Open311","http://mobile311.sfgov.org/reports/13404685/photos","5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13414195,"01/26/2021 08:30:00 AM","01/26/2021 09:08:00 AM","01/26/2021 09:08:00 AM","Closed","Case Resolved","DPW Ops Queue","General Request - PUBLIC WORKS","request_for_service","bsm - request_for_service","480 CASTRO ST, SAN FRANCISCO, CA, 94114","CASTRO ST","8","Castro","Castro/Upper Market","MISSION","37,76117031187","-122,43522043554","    (37.76117031, -122.43522044)","POINT (-122.435220436 37.761170312)","Mobile/Open311","http://mobile311.sfgov.org/reports/13414195/photos","8","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13380131,"01/17/2021 05:02:00 PM","01/18/2021 05:22:42 AM","01/18/2021 05:22:42 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Refrigerator","1334 JACKSON ST, SAN FRANCISCO, CA, 94109","JACKSON ST","3","Nob Hill","Russian Hill","CENTRAL","37,79486412","-122,4171292","    (37.79486412, -122.4171292)","POINT (-122.4171292 37.79486412)","Mobile/Open311",,"3","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13425589,"01/28/2021 03:43:00 PM","02/08/2021 06:51:13 AM","02/08/2021 06:51:13 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Bulky Items","Mattress","711 FILLMORE ST, SAN FRANCISCO, CA, 94117","FILLMORE ST","5","Alamo Square","Hayes Valley","NORTHERN","37,7760117962","-122,43139085352","    (37.7760118, -122.43139085)","POINT (-122.431390854 37.776011796)","Mobile/Open311","http://mobile311.sfgov.org/reports/13425589/photos","5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13448636,"02/03/2021 01:07:00 PM","02/03/2021 02:01:22 PM","02/03/2021 02:01:22 PM","Closed","Case Resolved - Officer responded to request under CAD # 210341677. Citation was issued.","Parking Enforcement Dispatch Queue","Parking Enforcement","Blocking_Driveway_Cite_Only","SILVER - TOYOTA SEQUOIA - 4ZOB418","334 HYDE ST, SAN FRANCISCO, CA, 94109","HYDE ST","5","Tenderloin","Tenderloin","TENDERLOIN","37,78404663","-122,41582701","    (37.78404663, -122.41582701)","POINT (-122.41582701 37.78404663)","Phone",,"6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
9657302,"10/11/2018 10:11:00 AM","10/13/2018 07:45:00 AM","10/13/2018 07:45:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","1426 HAIGHT ST, SAN FRANCISCO, CA, 94117","HAIGHT ST","5","Haight Ashbury","Haight Ashbury","PARK","37,77031945703","-122,44595986711","    (37.77031946, -122.44595987)","POINT (-122.445959867 37.770319457)","Web","http://mobile311.sfgov.org/reports/9657302/photos","5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
9679100,"10/16/2018 10:55:54 AM","12/17/2018 08:30:15 PM","12/17/2018 08:30:15 PM","Closed","No Response - Per process - cases are closed 60 days after assignment.","DPT Color Curb Queue","Color Curb","Red Color Curb Request for","Red Color Curb Request for","635 LAKEVIEW AVE, SAN FRANCISCO, CA, 94112","LAKEVIEW AVE","11","Oceanview","Oceanview/Merced/Ingleside","TARAVAL","37,71813964844","-122,45728302002","    (37.71813965, -122.45728302)","POINT (-122.45728302 37.718139648)","Web",,"11","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
9667832,"10/13/2018 02:54:24 PM","10/25/2018 04:43:56 AM","10/25/2018 04:43:56 AM","Closed","Encampment Removed Advised to pack up and take down encampment later this morning.","HSOC Queue","Encampments","Encampment Reports","Encampment Cleanup","1427 MISSION ST, SAN FRANCISCO, CA, 94103","MISSION ST","6","South of Market","South of Market","SOUTHERN","37,77499198413","-122,41618672186","    (37.77499198, -122.41618672)","POINT (-122.416186722 37.774991984)","Mobile/Open311","http://mobile311.sfgov.org/reports/9667832/photos","6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13971682,"06/22/2021 06:02:00 PM","06/23/2021 06:12:00 AM","06/23/2021 06:12:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","77 FALMOUTH ST, SAN FRANCISCO, CA, 94107","FALMOUTH ST","6","South of Market","South of Market","SOUTHERN","37,77908137908","-122,40395117424","    (37.77908138, -122.40395117)","POINT (-122.403951174 37.779081379)","Web",,"6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13462999,"02/07/2021 10:28:00 AM","02/08/2021 08:57:06 AM","02/08/2021 08:57:06 AM","Closed","Case Resolved - Outreach and Enforcement Incident created. coming from 1354-1356 48th Avenue - illegal dumping.","DPW Ops Queue","Street and Sidewalk Cleaning","Bulky Items","Furniture","1360 48TH AVE, SAN FRANCISCO, CA, 94122","48TH AVE","4","Outer Sunset","Sunset/Parkside","TARAVAL","37,76109084036","-122,50798754214","    (37.76109084, -122.50798754)","POINT (-122.507987542 37.76109084)","Mobile/Open311","http://mobile311.sfgov.org/reports/13462999/photos","4","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
9656922,"10/11/2018 09:27:00 AM","10/11/2018 10:10:13 PM","10/11/2018 10:10:13 PM","Closed","Case is a Duplicate - Request is a duplicate and has been previously reported as 9656907","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","901 VALENCIA ST, SAN FRANCISCO, CA, 94110","VALENCIA ST","9","Mission","Mission","MISSION","37,758389","-122,421082","    (37.758389, -122.421082)","POINT (-122.421082 37.758389)","Mobile/Open311","http://mobile311.sfgov.org/reports/9656922/photos","9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13422888,"01/28/2021 07:14:00 AM","01/28/2021 01:06:00 PM","01/28/2021 01:06:00 PM","Closed","DPT Abandoned Vehicles - No Merit - 01/28/21 @ 1200 HRS # 197 * 72 HR RULE HAS BEEN TEMPORARILY SUSPENDED","DPT Abandoned Vehicles Work Queue","Parking Enforcement","Other_Illegal_Parking","Black - Ford E150 - 4SLK480","5 WOOL ST, SAN FRANCISCO, CA, 94110","WOOL ST","9","Bernal Heights","Bernal Heights","INGLESIDE","37,741503","-122,416751","    (37.741503, -122.416751)","POINT (-122.416751 37.741503)","Mobile/Open311",,"9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
9683952,"10/17/2018 10:23:00 AM","08/22/2019 02:43:00 PM","08/22/2019 02:43:00 PM","Closed","No Action Required","DPT Paint Shop Queue","General Request - MTA","request_for_service","traffic_engineering - request_for_service","Intersection of CHENERY ST and BURNSIDE AVE","CHENERY ST","8","Glen Park","Glen Park","INGLESIDE","37,73541641235","-122,43807983398","    (37.73541641, -122.43807983)","POINT (-122.438079834 37.735416412)","Phone",,"8","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
9675103,"10/15/2018 01:41:40 PM","10/15/2018 01:42:21 PM","10/15/2018 01:42:21 PM","Closed","Case is Invalid - Contact name and phone number are required to submit a request for Blocked Driveway enforcement. Please resubmit with contact information for enforcement.","Parking Enforcement Review Queue","Parking Enforcement","Blocking_Driveway_Cite_Tow","White - Acura TL - 6GLA031","168 ESCOLTA WAY, SAN FRANCISCO, CA, 94116","ESCOLTA WAY","4","Parkside","Sunset/Parkside","TARAVAL","37,73797927428","-122,48966175143","    (37.73797927, -122.48966175)","POINT (-122.489661751 37.737979274)","Mobile/Open311","http://mobile311.sfgov.org/reports/9675103/photos","4","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13371829,"01/15/2021 09:41:41 AM","12/17/2021 11:59:51 PM","12/17/2021 11:59:51 PM","Closed","Case Resolved - Maximo Work Order has been completed. Memo:","PUC Sewer Ops","Sewer Issues","Odor","From_side_sewer_vent","57 SHAWNEE AVE, SAN FRANCISCO, CA, 94112","SHAWNEE AVE","11","Cayuga","Outer Mission","INGLESIDE","37,71798095643","-122,44595442054","    (37.71798096, -122.44595442)","POINT (-122.445954421 37.717980956)","Mobile/Open311","http://mobile311.sfgov.org/reports/13371829/photos","11","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13412588,"01/25/2021 03:57:00 PM","12/18/2021 02:15:54 AM","12/18/2021 02:15:54 AM","Closed","Case Resolved - Maximo Work Order has been completed. Memo:","PUC Sewer Ops","Sewer Issues","Sewage_back_up","Outofsewervent4inch","632 ANDERSON ST, SAN FRANCISCO, CA, 94110","ANDERSON ST","9","Bernal Heights","Bernal Heights","INGLESIDE","37,73557281494","-122,41557312012","    (37.73557281, -122.41557312)","POINT (-122.41557312 37.735572815)","Phone",,"9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13402935,"01/22/2021 11:16:09 PM","01/23/2021 10:25:25 PM","01/23/2021 10:25:25 PM","Closed","Case is a Duplicate - Request is a duplicate and has been previously reported as 13402922","DPW Ops Queue","Illegal Postings","Illegal Postings - Multiple_Postings","Multiple Postings","1672 EDDY ST, SAN FRANCISCO, CA, 94115","EDDY ST","5","Western Addition","Western Addition","NORTHERN","37,78104667","-122,43521167","    (37.78104667, -122.43521167)","POINT (-122.43521167 37.78104667)","Mobile/Open311","http://mobile311.sfgov.org/reports/13402935/photos","5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
15211578,"04/13/2022 09:23:00 AM","04/14/2022 09:33:37 AM","04/14/2022 09:33:37 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Mattress","592 SOUTH VAN NESS AVE, SAN FRANCISCO, CA, 94110","SOUTH VAN NESS AVE","9","Mission","Mission","MISSION","37,76368726","-122,41747689","    (37.76368726, -122.41747689)","POINT (-122.41747689 37.76368726)","Mobile/Open311","http://mobile311.sfgov.org/reports/15211578/photos","9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13421133,"01/27/2021 01:55:00 PM","01/31/2021 08:26:00 AM","01/31/2021 08:26:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","100 ALICE B TOKLAS PL, SAN FRANCISCO, CA, 94109","ALICE B TOKLAS PL","5","Tenderloin","Tenderloin","NORTHERN","37,78548949967","-122,41968605856","    (37.7854895, -122.41968606)","POINT (-122.419686059 37.7854895)","Mobile/Open311","http://mobile311.sfgov.org/reports/13421133/photos","6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
9670149,"10/14/2018 11:36:00 AM","10/14/2018 12:46:23 PM","10/14/2018 12:46:23 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Mattress","3173 16TH ST, SAN FRANCISCO, CA, 94103","16TH ST","9","Mission Dolores","Mission","MISSION","37,76470947266","-122,42353820801","    (37.76470947, -122.42353821)","POINT (-122.423538208 37.764709473)","Phone",,"8","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13458831,"02/05/2021 08:54:48 PM","02/05/2021 10:34:00 PM","02/05/2021 10:34:00 PM","Closed","Area Cleared","DPW Ops Queue","Encampments","Encampment Reports","Encampment Cleanup","1350 HOWARD ST, SAN FRANCISCO, CA, 94103","HOWARD ST","6","South of Market","South of Market","SOUTHERN","37,77457312871","-122,41391702803","    (37.77457313, -122.41391703)","POINT (-122.413917028 37.774573129)","Mobile/Open311","http://mobile311.sfgov.org/reports/13458831/photos","6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13416565,"01/26/2021 02:24:12 PM","01/26/2021 10:20:32 PM","01/26/2021 10:20:32 PM","Closed","Case is a Duplicate - Request is a duplicate and has been previously reported as 13405916","DPW Ops Queue","Illegal Postings","Illegal Postings - Affixed_Improperly","Affixed Improperly","Intersection of GREENWICH ST and IMPERIAL ALY","GREENWICH ST","2","Union Street","Marina","NORTHERN","37,80013667","-122,42684167","    (37.80013667, -122.42684167)","POINT (-122.42684167 37.80013667)","Mobile/Open311","http://mobile311.sfgov.org/reports/13416565/photos","2","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13449267,"02/03/2021 02:41:00 PM","02/04/2021 07:08:32 AM","02/04/2021 07:08:32 AM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Boxed or Bagged Items","Intersection of BROADWAY and ROMOLO ST","BROADWAY","3","North Beach","North Beach","CENTRAL","37,7979282","-122,4062608","    (37.7979282, -122.4062608)","POINT (-122.4062608 37.7979282)","Web","http://mobile311.sfgov.org/reports/13449267/photos","3","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
9660497,"10/11/2018 06:43:00 PM","10/18/2018 12:30:58 PM","10/18/2018 12:30:58 PM","Closed","Case Transferred - Customer may follow up with Muni Customer Service if desired at 415.701.5649 or MuniCustomerService@SFMTA.com","MUNI Work Queue","MUNI Feedback","MUNI - Conduct_Discourteous_Insensitive_Inappropriate_Conduct","301_Discourtesy_to_Customer","Intersection of HARRISON ST and 2ND ST","HARRISON ST","6","Rincon Hill","Financial District/South Beach","SOUTHERN","37,78430938721","-122,39516448975","    (37.78430939, -122.39516449)","POINT (-122.39516449 37.784309387)","Phone",,"6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
9654936,"10/10/2018 05:32:00 PM","10/10/2018 09:51:00 PM","10/10/2018 09:51:00 PM","Closed","Case Resolved","DPW Ops Queue","Illegal Postings","Illegal Postings - Affixed_Improperly","Affixed Improperly","4409 LINCOLN WAY, SAN FRANCISCO, CA, 94122","LINCOLN WAY","4","Outer Sunset","Sunset/Parkside","TARAVAL","37,764195","-122,50538666667","    (37.764195, -122.50538667)","POINT (-122.505386667 37.764195)","Mobile/Open311","http://mobile311.sfgov.org/reports/9654936/photos","4","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13474154,"02/09/2021 09:44:00 PM","02/10/2021 10:20:22 PM","02/10/2021 10:20:22 PM","Closed","Case is a Duplicate - Request is a duplicate and has been previously reported as 13468902","DPW Ops Queue","Illegal Postings","Illegal Postings - Affixed_Improperly","Affixed Improperly","1322 HAIGHT ST, SAN FRANCISCO, CA, 94117","HAIGHT ST","5","Haight Ashbury","Haight Ashbury","PARK","37,77046948108","-122,44409390694","    (37.77046948, -122.44409391)","POINT (-122.444093907 37.770469481)","Mobile/Open311","http://mobile311.sfgov.org/reports/13474154/photos","5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
9688282,"10/18/2018 09:13:00 AM","10/24/2018 10:50:01 AM","10/24/2018 10:50:01 AM","Closed","Case Resolved - meter shop has closed this request","DPT Meter_Bike Queue","Sign Repair","Sign - Other","Other - Other	 support - OK","823 WASHINGTON ST, SAN FRANCISCO, CA, 94108","WASHINGTON ST","3","Chinatown","Chinatown","CENTRAL","37,79501594607","-122,40714820113","    (37.79501595, -122.4071482)","POINT (-122.407148201 37.795015946)","Mobile/Open311","http://mobile311.sfgov.org/reports/9688282/photos","3","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"							
13379936,"01/17/2021 04:09:00 PM","02/04/2021 12:00:00 AM","02/04/2021 12:00:00 AM","Closed","Case Resolved - 1/21/21 graffiti located in front of building posted 15 day blight.kj","DPW Ops Queue","Graffiti","Graffiti on Building_residential","Building_residential - Not_Offensive","1718 MISSION ST, SAN FRANCISCO, CA, 94103","MISSION ST","9","Mission","Mission","MISSION","37,76962278372","-122,42018029923","    (37.76962278, -122.4201803)","POINT (-122.420180299 37.769622784)","Mobile/Open311","http://mobile311.sfgov.org/reports/13379936/photos","9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
14480366,"10/15/2021 10:37:00 AM","10/15/2021 11:15:00 AM","10/15/2021 11:15:00 AM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Hazardous Materials","Glass","2652 QUINTARA ST, SAN FRANCISCO, CA, 94116","QUINTARA ST","4","Outer Sunset","Sunset/Parkside","TARAVAL","37,74790619328","-122,49395644323","    (37.74790619, -122.49395644)","POINT (-122.493956443 37.747906193)","Mobile/Open311",,"4","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13434185,"01/30/2021 10:19:41 PM","02/01/2021 09:23:00 AM","02/01/2021 09:23:00 AM","Closed","Case is a Duplicate","DPH - Environmental Health - Noise Queue","Noise Report","mechanical_equipment","Noise Report - mechanical_equipment","1501 CORTLAND AVE, SAN FRANCISCO, CA, 94110","CORTLAND AVE","9","Bernal Heights","Bernal Heights","INGLESIDE","37,7400117","-122,4093401","    (37.7400117, -122.4093401)","POINT (-122.4093401 37.7400117)","Web",,"9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13454443,"02/04/2021 06:37:00 PM","02/04/2021 06:45:16 PM","02/04/2021 06:45:16 PM","Closed","Case Resolved - Officer responded to request under CAD # 210352873. Unable to Locate.","Parking Enforcement Dispatch Queue","Parking Enforcement","Parking_on_Sidewalk","Silver - Vespa - AV48P22","470 10TH ST, SAN FRANCISCO, CA, 94103","10TH ST","6","South of Market","South of Market","SOUTHERN","37,770725","-122,410295","    (37.770725, -122.410295)","POINT (-122.410295 37.770725)","Mobile/Open311","http://mobile311.sfgov.org/reports/13454443/photos","6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
9697593,"10/20/2018 10:13:09 AM","10/29/2018 12:16:39 PM","10/29/2018 12:16:39 PM","Closed","Agencies responded to request and no encampment in area. Area verified clean.","HSOC Queue","Encampments","Encampment Reports","Encampment Cleanup","3178 16TH ST, SAN FRANCISCO, CA, 94103","16TH ST","9","Mission Dolores","Mission","MISSION","37,764917","-122,423512","    (37.764917, -122.423512)","POINT (-122.423512 37.764917)","Mobile/Open311","http://mobile311.sfgov.org/reports/9697593/photos","8","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13476242,"02/10/2021 12:39:00 PM","02/10/2021 01:02:15 PM","02/10/2021 01:02:15 PM","Closed","Case Resolved - Officer responded to request under CAD # 210411581. Citation was issued.","Parking Enforcement Dispatch Queue","Parking Enforcement","Parking_on_Sidewalk","Parking Enforcement","3968 26TH ST, SAN FRANCISCO, CA, 94131","26TH ST","8","Noe Valley","Noe Valley","MISSION","37,7485018473","-122,42860395471","    (37.74850185, -122.42860395)","POINT (-122.428603955 37.748501847)","Mobile/Open311","http://mobile311.sfgov.org/reports/13476242/photos","8","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13408029,"01/24/2021 03:53:00 PM","06/21/2021 01:54:38 PM","06/21/2021 01:54:38 PM","Closed","Case Resolved","DPW Ops Queue","Street and Sidewalk Cleaning","Transit_shelter_platform","Transit_shelter_platform","Intersection of GEARY BLVD and PRESIDIO AVE","GEARY BLVD","2","Anza Vista","Lone Mountain/USF","RICHMOND","37,7824113","-122,4458214","    (37.7824113, -122.4458214)","POINT (-122.4458214 37.7824113)","Web",,"2","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
9672712,"10/15/2018 07:59:00 AM","10/15/2018 02:26:35 PM","10/15/2018 02:26:35 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","333 1ST ST, SAN FRANCISCO, CA, 94105","1ST ST","6","Rincon Hill","Financial District/South Beach","SOUTHERN","37,78702545166","-122,39368438721","    (37.78702545, -122.39368439)","POINT (-122.393684387 37.787025452)","Twitter",,"6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
11308564,"08/22/2019 01:01:00 PM","08/22/2019 04:19:00 PM","08/22/2019 04:19:00 PM","Closed","- SW17 : 1","DPW Ops Queue","Street and Sidewalk Cleaning","Human or Animal Waste","Human or Animal Waste","2890 MISSION ST, SAN FRANCISCO, CA, 94110","MISSION ST","9","Mission","Mission","MISSION","37,75080108643","-122,41850280762","    (37.75080109, -122.41850281)","POINT (-122.418502808 37.750801086)","Phone",,"9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13434554,"01/31/2021 08:22:00 AM","02/01/2021 02:55:28 PM","02/01/2021 02:55:28 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","920 HAIGHT ST, SAN FRANCISCO, CA, 94117","HAIGHT ST","5","Buena Vista","Haight Ashbury","PARK","37,77141304445","-122,43751887997","    (37.77141304, -122.43751888)","POINT (-122.43751888 37.771413044)","Mobile/Open311","http://mobile311.sfgov.org/reports/13434554/photos","5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13437648,"02/01/2021 08:17:00 AM","02/02/2021 12:44:00 PM","02/02/2021 12:44:00 PM","Closed","Insufficient Information","DPW Ops Queue","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","Intersection of MARIPOSA ST and ALABAMA ST","MARIPOSA ST","9","Mission","Mission","MISSION","37,76291656494","-122,41217041016","    (37.76291656, -122.41217041)","POINT (-122.41217041 37.762916565)","Phone",,"9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13449497,"02/03/2021 03:17:00 PM","02/03/2021 05:12:17 PM","02/03/2021 05:12:17 PM","Closed","Case Resolved - Pickup completed. ""Other	,Recology_Abandoned","Street and Sidewalk Cleaning","Bulky Items","Furniture","2996 PINE ST, SAN FRANCISCO, CA, 94115","PINE ST","2","Lower Pacific Heights","Presidio Heights","RICHMOND","37,78657881745","-122,44518792859","    (37.78657882, -122.44518793)","POINT (-122.445187929 37.786578817)","Mobile/Open311","http://mobile311.sfgov.org/reports/13449497/photos","2","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"							
9641494,"10/08/2018 09:00:00 AM","10/16/2018 07:39:00 AM","10/16/2018 07:39:00 AM","Closed","DPT Abandoned Vehicles- Towed-72 hours - 10/15/2018 @1215 HRS #168","DPT Abandoned Vehicles Work Queue","Abandoned Vehicle","Abandoned Vehicles","DPT Abandoned Vehicles Low","208 ELLSWORTH ST, SAN FRANCISCO, CA, 94110","ELLSWORTH ST","9","Bernal Heights","Bernal Heights","INGLESIDE","37,7401286","-122,4147162","    (37.7401286, -122.4147162)","POINT (-122.4147162 37.7401286)","Web","http://mobile311.sfgov.org/reports/9641494/photos","9","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13453232,"02/04/2021 02:07:00 PM","02/04/2021 04:38:24 PM","02/04/2021 04:38:24 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","City_garbage_can_overflowing","City_garbage_can_overflowing","823 COLE ST, SAN FRANCISCO, CA, 94117","COLE ST","8","Cole Valley","Haight Ashbury","PARK","37,76647710711","-122,45016031343","    (37.76647711, -122.45016031)","POINT (-122.450160313 37.766477107)","Mobile/Open311","http://mobile311.sfgov.org/reports/13453232/photos","5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
15210866,"04/13/2022 06:39:00 AM","04/13/2022 07:24:42 AM","04/13/2022 07:24:42 AM","Closed","Removed - Case Resolved","SoMa West CBD Queue","Street and Sidewalk Cleaning","Bulky Items","Furniture","1035 HOWARD ST, SAN FRANCISCO, CA, 94103","HOWARD ST","6","South of Market","South of Market","SOUTHERN","37,77896419835","-122,40791225216","    (37.7789642, -122.40791225)","POINT (-122.407912252 37.778964198)","Mobile/Open311","http://mobile311.sfgov.org/reports/15210866/photos","6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
15209627,"04/12/2022 04:20:00 PM","04/13/2022 02:54:14 AM","04/13/2022 02:54:14 AM","Closed","Case Resolved - Pickup completed","Recology_Overflowing","Street and Sidewalk Cleaning","City_garbage_can_overflowing","City_garbage_can_overflowing","Intersection of STOCKTON ST and SUTTER ST","STOCKTON ST","3","Downtown / Union Square","Financial District/South Beach","CENTRAL","37,78943252564","-122,40695953369","    (37.78943253, -122.40695953)","POINT (-122.406959534 37.789432526)","Phone",,"3","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13394704,"01/21/2021 08:32:00 AM","01/21/2021 09:06:11 AM","01/21/2021 09:06:11 AM","Closed","Case Resolved - Officer responded to request under CAD # 210210639. Unable to Locate.","Parking Enforcement Dispatch Queue","Parking Enforcement","Blocking_Driveway_Cite_Only","Grey - Toyota Prius - 6ndk432","2125 LAKE ST, SAN FRANCISCO, CA, 94121","LAKE ST","1","Lake Street","Outer Richmond","RICHMOND","37,7856237","-122,4823916","    (37.7856237, -122.4823916)","POINT (-122.4823916 37.7856237)","Mobile/Open311",,"1","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
9692185,"10/19/2018 03:31:59 AM","10/20/2018 01:02:00 PM","10/20/2018 01:02:00 PM","Closed","Case Resolved - Done.","HSOC Queue","Encampments","Encampment Reports","Encampment Cleanup","226 THE EMBARCADERO, SAN FRANCISCO, CA, 94111","THE EMBARCADERO","3","Financial District","Financial District/South Beach","SOUTHERN","37,792154","-122,390296","    (37.792154, -122.390296)","POINT (-122.390296 37.792154)","Mobile/Open311","http://mobile311.sfgov.org/reports/9692185/photos","6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13437040,"01/31/2021 11:06:00 PM","02/01/2021 12:30:25 AM","02/01/2021 12:30:25 AM","Closed","Accepted - Noise informational reports are closed and summarized for department use.","Noise Report Queue","Noise Report","amplified_sound_electronics","Noise Report - amplified_sound_electronics","1220 HOWARD ST, SAN FRANCISCO, CA, 94103","HOWARD ST","6","South of Market","South of Market","SOUTHERN","37,77598571777","-122,41213226318","    (37.77598572, -122.41213226)","POINT (-122.412132263 37.775985718)","Phone",,"6","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
13419852,"01/27/2021 10:41:00 AM","01/27/2021 02:57:08 PM","01/27/2021 02:57:08 PM","Closed","Case Resolved - Pickup completed.","Recology_Abandoned","Street and Sidewalk Cleaning","General Cleaning","Other Loose Garbage","300 OTSEGO AVE, SAN FRANCISCO, CA, 94112","OTSEGO AVE","11","Cayuga","Outer Mission","INGLESIDE","37,72330356765","-122,44114193145","    (37.72330357, -122.44114193)","POINT (-122.441141931 37.723303568)","Mobile/Open311","http://mobile311.sfgov.org/reports/13419852/photos","11","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
9692351,"10/19/2018 07:17:00 AM","03/06/2020 12:30:28 PM","03/06/2020 12:30:28 PM","Closed","Case Transferred - Transferred to Muni Passenger Services","MUNI Work Queue","Streetlights","Streetlight - Pullbox_Wires_Exposed","Pullbox - Electrical Wires Exposed","874 FULTON ST, SAN FRANCISCO, CA, 94117","FULTON ST","5","Western Addition","Western Addition","NORTHERN","37,77780914307","-122,43115234375","    (37.77780914, -122.43115234)","POINT (-122.431152344 37.777809143)","Mobile/Open311","http://mobile311.sfgov.org/reports/9692351/photos","5","2024/02/20 10:35:55 AM","2024/09/11 05:09:50 PM"								
